Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value,,
Malaysia,MYS,2012,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2.15525E+11,,
Malaysia,MYS,2011,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2.07619E+11,,
Malaysia,MYS,2010,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.81099E+11,,
Malaysia,MYS,2009,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.4389E+11,,
Malaysia,MYS,2008,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.78114E+11,,
Malaysia,MYS,2007,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.67028E+11,,
Malaysia,MYS,2006,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.4706E+11,,
Malaysia,MYS,2005,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.30553E+11,,
Malaysia,MYS,2004,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.18513E+11,,
Malaysia,MYS,2003,Imports of goods and services (current US$),NE.IMP.GNFS.CD,96153421053,,
Malaysia,MYS,2002,Imports of goods and services (current US$),NE.IMP.GNFS.CD,91820789474,,
Malaysia,MYS,2001,Imports of goods and services (current US$),NE.IMP.GNFS.CD,86253947368,,
Malaysia,MYS,2000,Imports of goods and services (current US$),NE.IMP.GNFS.CD,94349736842,,
Malaysia,MYS,1999,Imports of goods and services (current US$),NE.IMP.GNFS.CD,76187894737,,
Malaysia,MYS,1998,Imports of goods and services (current US$),NE.IMP.GNFS.CD,67655931512,,
Malaysia,MYS,1997,Imports of goods and services (current US$),NE.IMP.GNFS.CD,92380580595,,
Malaysia,MYS,1996,Imports of goods and services (current US$),NE.IMP.GNFS.CD,90962318149,,
Malaysia,MYS,1995,Imports of goods and services (current US$),NE.IMP.GNFS.CD,86952551834,,
Malaysia,MYS,1994,Imports of goods and services (current US$),NE.IMP.GNFS.CD,67592211553,,
Malaysia,MYS,1993,Imports of goods and services (current US$),NE.IMP.GNFS.CD,52860519911,,
Malaysia,MYS,1992,Imports of goods and services (current US$),NE.IMP.GNFS.CD,44155181215,,
Malaysia,MYS,1991,Imports of goods and services (current US$),NE.IMP.GNFS.CD,40044733779,,
Malaysia,MYS,1990,Imports of goods and services (current US$),NE.IMP.GNFS.CD,31883543602,,
Malaysia,MYS,1989,Imports of goods and services (current US$),NE.IMP.GNFS.CD,25372465430,,
Malaysia,MYS,1988,Imports of goods and services (current US$),NE.IMP.GNFS.CD,19826003147,,
Malaysia,MYS,1987,Imports of goods and services (current US$),NE.IMP.GNFS.CD,15776869534,,
Malaysia,MYS,1986,Imports of goods and services (current US$),NE.IMP.GNFS.CD,13922838476,,
Malaysia,MYS,1985,Imports of goods and services (current US$),NE.IMP.GNFS.CD,15529741341,,
Malaysia,MYS,1984,Imports of goods and services (current US$),NE.IMP.GNFS.CD,17772765636,,
Malaysia,MYS,1983,Imports of goods and services (current US$),NE.IMP.GNFS.CD,17142918686,,
Malaysia,MYS,1982,Imports of goods and services (current US$),NE.IMP.GNFS.CD,15971622751,,
Malaysia,MYS,1981,Imports of goods and services (current US$),NE.IMP.GNFS.CD,14633320675,,
Malaysia,MYS,1980,Imports of goods and services (current US$),NE.IMP.GNFS.CD,13478905389,,
Malaysia,MYS,1979,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9999808083,,
Malaysia,MYS,1978,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7114292401,,
Malaysia,MYS,1977,Imports of goods and services (current US$),NE.IMP.GNFS.CD,5601956378,,
Malaysia,MYS,1976,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4571968169,,
Malaysia,MYS,1975,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4193454364,,
Malaysia,MYS,1974,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4565307073,,
Malaysia,MYS,1973,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2747070596,,
Malaysia,MYS,1972,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1884339236,,
Malaysia,MYS,1971,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1656477495,,
Malaysia,MYS,1970,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1596749009,,
Malaysia,MYS,1969,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1356648656,,
Malaysia,MYS,1968,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1322348606,,
Malaysia,MYS,1967,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1228595135,,
Malaysia,MYS,1966,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1212261778,,
Malaysia,MYS,1965,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1194948419,,
Malaysia,MYS,1964,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1132554994,,
Malaysia,MYS,1963,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1104134953,,
Malaysia,MYS,1962,Imports of goods and services (current US$),NE.IMP.GNFS.CD,863381266.3,,
Malaysia,MYS,1961,Imports of goods and services (current US$),NE.IMP.GNFS.CD,790861159.9,,
Malaysia,MYS,1960,Imports of goods and services (current US$),NE.IMP.GNFS.CD,752314436.7,,
Malaysia,MYS,2024,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,2.69713E+11,,
Malaysia,MYS,2023,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,2.47563E+11,,
Malaysia,MYS,2022,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,2.67451E+11,,
Malaysia,MYS,2021,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,2.30577E+11,,
Malaysia,MYS,2020,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.90267E+11,,
Malaysia,MYS,2019,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,2.0662E+11,,
Malaysia,MYS,2018,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,2.11675E+11,,
Malaysia,MYS,2017,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,2.08571E+11,,
Malaysia,MYS,2016,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.8928E+11,,
Malaysia,MYS,2015,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.86603E+11,,
Malaysia,MYS,2014,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.85117E+11,,
Malaysia,MYS,2013,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.78015E+11,,
Malaysia,MYS,2012,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.74999E+11,,
Malaysia,MYS,2011,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.70047E+11,,
Malaysia,MYS,2010,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.59953E+11,,
Malaysia,MYS,2009,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.38461E+11,,
Malaysia,MYS,2008,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.5866E+11,,
Malaysia,MYS,2007,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.55034E+11,,
Malaysia,MYS,2006,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.46222E+11,,
Malaysia,MYS,2005,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.35178E+11,,
Malaysia,MYS,2004,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.24118E+11,,
Malaysia,MYS,2003,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.03746E+11,,
Malaysia,MYS,2002,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,99246689791,,
Malaysia,MYS,2001,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,93464998282,,
Malaysia,MYS,2000,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.01853E+11,,
Malaysia,MYS,1999,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,81891840648,,
Malaysia,MYS,1998,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,74067811422,,
Malaysia,MYS,1997,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,91164700471,,
Malaysia,MYS,1996,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,86147002889,,
Malaysia,MYS,1995,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,82134303650,,
Malaysia,MYS,1994,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,66399022838,,
Malaysia,MYS,1993,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,52850457637,,
Malaysia,MYS,1992,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,45942846564,,
Malaysia,MYS,1991,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,43189937560,,
Malaysia,MYS,1990,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,34494234722,,
Malaysia,MYS,1989,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,27314479300,,
Malaysia,MYS,1988,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,21729668153,,
Malaysia,MYS,1987,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,18151206641,,
Malaysia,MYS,1986,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,16733265598,,
Malaysia,MYS,1985,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,17890586956,,
Malaysia,MYS,1984,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,19842264575,,
Malaysia,MYS,1983,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,18630202018,,
Malaysia,MYS,1982,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,17091468977,,
Malaysia,MYS,1981,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,15024950603,,
Malaysia,MYS,1980,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,14229403913,,
Malaysia,MYS,1979,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,11807655903,,
Malaysia,MYS,1978,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,9804209925,,
Malaysia,MYS,1977,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,8686160652,,
Malaysia,MYS,1976,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,7502062525,,
Malaysia,MYS,1975,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,6870742254,,
Malaysia,MYS,1974,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,8287493826,,
Malaysia,MYS,1973,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,6056749005,,
Malaysia,MYS,1972,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,5191584448,,
Malaysia,MYS,1971,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,5353430941,,
Malaysia,MYS,1970,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,5366521471,,
Malaysia,MYS,1969,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,4582874909,,
Malaysia,MYS,1968,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,4510281928,,
Malaysia,MYS,1967,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,4363311144,,
Malaysia,MYS,1966,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,4286553031,,
Malaysia,MYS,1965,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,4245496179,,
Malaysia,MYS,1964,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,3980710485,,
Malaysia,MYS,1963,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,4085434591,,
Malaysia,MYS,1962,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,4048543173,,
Malaysia,MYS,1961,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,3772452072,,
Malaysia,MYS,1960,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,3607035470,,
Malaysia,MYS,2024,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.947367846,,
Malaysia,MYS,2023,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-7.436321782,,
Malaysia,MYS,2022,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.99221502,,
Malaysia,MYS,2021,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,21.18582813,,
Malaysia,MYS,2020,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-7.914272004,,
Malaysia,MYS,2019,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-2.388098186,,
Malaysia,MYS,2018,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.488265156,,
Malaysia,MYS,2017,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.19179986,,
Malaysia,MYS,2016,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.434147644,,
Malaysia,MYS,2015,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.803167934,,
Malaysia,MYS,2014,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.989014315,,
Malaysia,MYS,2013,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.723894786,,
Malaysia,MYS,2012,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.912051496,,
Malaysia,MYS,2011,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.310246054,,
Malaysia,MYS,2010,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.52270283,,
Malaysia,MYS,2009,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-12.73144562,,
Malaysia,MYS,2008,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.339213092,,
Malaysia,MYS,2007,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.025964369,,
Malaysia,MYS,2006,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.170059537,,
Malaysia,MYS,2005,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.910841266,,
Malaysia,MYS,2004,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,19.63635865,,
Malaysia,MYS,2003,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.533770717,,
Malaysia,MYS,2002,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.18594299,,
Malaysia,MYS,2001,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-8.23503816,,
Malaysia,MYS,2000,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,24.37453822,,
Malaysia,MYS,1999,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.56333254,,
Malaysia,MYS,1998,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-18.75384766,,
Malaysia,MYS,1997,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.824575915,,
Malaysia,MYS,1996,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.885533888,,
Malaysia,MYS,1995,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,23.69806081,,
Malaysia,MYS,1994,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,25.63566298,,
Malaysia,MYS,1993,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.03522657,,
Malaysia,MYS,1992,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.373959214,,
Malaysia,MYS,1991,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,25.20914845,,
Malaysia,MYS,1990,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,26.28552916,,
Malaysia,MYS,1989,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,25.70131816,,
Malaysia,MYS,1988,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,19.71473072,,
Malaysia,MYS,1987,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.47378555,,
Malaysia,MYS,1986,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-6.468884227,,
Malaysia,MYS,1985,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-9.835962076,,
Malaysia,MYS,1984,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.505901305,,
Malaysia,MYS,1983,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.002930311,,
Malaysia,MYS,1982,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,13.75391127,,
Malaysia,MYS,1981,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.590864489,,
Malaysia,MYS,1980,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,20.50998123,,
Malaysia,MYS,1979,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,20.43454795,,
Malaysia,MYS,1978,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,12.87161633,,
Malaysia,MYS,1977,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.78363447,,
Malaysia,MYS,1976,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.188530835,,
Malaysia,MYS,1975,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-17.09505433,,
Malaysia,MYS,1974,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,36.83072915,,
Malaysia,MYS,1973,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,16.66474976,,
Malaysia,MYS,1972,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-3.023229298,,
Malaysia,MYS,1971,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-0.243929527,,
Malaysia,MYS,1970,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,17.09945345,,
Malaysia,MYS,1969,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.609499854,,
Malaysia,MYS,1968,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.368331506,,
Malaysia,MYS,1967,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.790672203,,
Malaysia,MYS,1966,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.967068394,,
Malaysia,MYS,1965,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.651719473,,
Malaysia,MYS,1964,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-2.563352901,,
Malaysia,MYS,1963,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.911226977,,
Malaysia,MYS,1962,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.318611242,,
Malaysia,MYS,1961,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.585943318,,
Malaysia,MYS,2024,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,66.0117234,,
Malaysia,MYS,2023,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,63.4824063,,
Malaysia,MYS,2022,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,69.65522964,,
Malaysia,MYS,2021,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,63.40293914,,
Malaysia,MYS,2020,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.21024653,,
Malaysia,MYS,2019,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.75079519,,
Malaysia,MYS,2018,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.84765408,,
Malaysia,MYS,2017,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,63.14343086,,
Malaysia,MYS,2016,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,60.12356457,,
Malaysia,MYS,2015,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.92138155,,
Malaysia,MYS,2014,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,64.51873255,,
Malaysia,MYS,2013,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.09195043,,
Malaysia,MYS,2012,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,68.54184084,,
Malaysia,MYS,2011,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,69.6822425,,
Malaysia,MYS,2010,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,71.01446982,,
Malaysia,MYS,2009,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,71.14217859,,
Malaysia,MYS,2008,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,77.16874754,,
Malaysia,MYS,2007,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,86.29723149,,
Malaysia,MYS,2006,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,90.391666,,
Malaysia,MYS,2005,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,90.95566782,,
Malaysia,MYS,2004,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,95.00092818,,
Malaysia,MYS,2003,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,87.25168291,,
Malaysia,MYS,2002,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,91.0509299,,
Malaysia,MYS,2001,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,92.96214465,,
Malaysia,MYS,2000,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,100.5970803,,
Malaysia,MYS,1999,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,96.25952574,,
Malaysia,MYS,1998,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,93.74847746,,
Malaysia,MYS,1997,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,92.37566316,,
Malaysia,MYS,1996,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,90.19083127,,
Malaysia,MYS,1995,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,98.02402988,,
Malaysia,MYS,1994,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,90.75416579,,
Malaysia,MYS,1993,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,79.02017492,,
Malaysia,MYS,1992,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,74.62736093,,
Malaysia,MYS,1991,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,81.48589444,,
